Label,Name,Nillable,Picklistvalues,Referenceto,Relationshipname,Type,Unique,Updateable
View and Edit Converted Leads,MaximumPermissionsAllowViewEditConvertedLeads,FALSE,--,--,null,boolean,FALSE,FALSE
Remove Logos from Accounts,MaximumPermissionsSocialInsightsLogoAdmin,FALSE,--,--,null,boolean,FALSE,FALSE
Show Company Name as Community Role,MaximumPermissionsShowCompanyNameAsUserBadge,FALSE,--,--,null,boolean,FALSE,FALSE
Access Community Management,MaximumPermissionsAccessCMC,FALSE,--,--,null,boolean,FALSE,FALSE
View Health Check,MaximumPermissionsViewHealthCheck,FALSE,--,--,null,boolean,FALSE,FALSE
Manage Health Check,MaximumPermissionsManageHealthCheck,FALSE,--,--,null,boolean,FALSE,FALSE
Create and Update Second-Generation Packages,MaximumPermissionsPackaging2,FALSE,--,--,null,boolean,FALSE,FALSE
Manage Certificates,MaximumPermissionsManageCertificates,FALSE,--,--,null,boolean,FALSE,FALSE
Report Builder (Lightning Experience),MaximumPermissionsCreateReportInLightning,FALSE,--,--,null,boolean,FALSE,FALSE
Hide Option to Switch to Salesforce Classic,MaximumPermissionsPreventClassicExperience,FALSE,--,--,null,boolean,FALSE,FALSE
Hide the Seen By List,MaximumPermissionsHideReadByList,FALSE,--,--,null,boolean,FALSE,FALSE
Allow sending of List Emails,MaximumPermissionsListEmailSend,FALSE,--,--,null,boolean,FALSE,FALSE
Pin Posts in Feeds,MaximumPermissionsFeedPinning,FALSE,--,--,null,boolean,FALSE,FALSE
Allow Access to Customized Actions,MaximumPermissionsUseWebLink,FALSE,--,--,null,boolean,FALSE,FALSE
View All Activities,MaximumPermissionsViewAllActivities,FALSE,--,--,null,boolean,FALSE,FALSE
Subscribe to Reports: Add Recipients,MaximumPermissionsSubscribeReportToOtherUsers,FALSE,--,--,null,boolean,FALSE,FALSE
Lightning Console User,MaximumPermissionsLightningConsoleAllowedForUser,FALSE,--,--,null,boolean,FALSE,FALSE
Subscribe to Reports: Set Running User,MaximumPermissionsSubscribeReportsRunAsUser,FALSE,--,--,null,boolean,FALSE,FALSE
Subscribe to Dashboards,MaximumPermissionsSubscribeToLightningDashboards,FALSE,--,--,null,boolean,FALSE,FALSE
Apex REST Services,MaximumPermissionsApexRestServices,FALSE,--,--,null,boolean,FALSE,FALSE
Show App Launcher in Communities,MaximumPermissionsEnableCommunityAppLauncher,FALSE,--,--,null,boolean,FALSE,FALSE
Used Licenses,UsedLicenses,FALSE,--,--,null,int,FALSE,FALSE
 ToolSet v0.7.0,,,,,,,,
